Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh)
Lower-middle-income countries,,1991,1152.6437,1615.59,1225.2576
Lower-middle-income countries,,1992,1162.4512,1522.4277,1162.6742
Lower-middle-income countries,,1993,1124.1656,1484.5889,1057.0576
Lower-middle-income countries,,1994,1056.2206,1479.6818,1067.4203
Lower-middle-income countries,,1995,1082.3391,1537.1951,1083.914
Lower-middle-income countries,,1996,1029.0533,1536.8789,1169.4344
Lower-middle-income countries,,1997,1052.5703,1609.2355,1126.7654
Lower-middle-income countries,,1998,1068.1167,1597.3014,1125.1748
Lower-middle-income countries,,1999,1049.8444,1618.1292,1224.1458
Lower-middle-income countries,,2000,1100.8646,1637.5447,1247.7378
Lower-middle-income countries,,2001,1103.8793,1631.2261,1280.357
Lower-middle-income countries,,2002,1124.5056,1621.5088,1343.2256
Lower-middle-income countries,,2003,1179.5784,1611.295,1372.7644
Lower-middle-income countries,,2004,1209.3802,1665.0133,1431.8049
Lower-middle-income countries,,2005,1291.8217,1672.2721,1468.8516
Lower-middle-income countries,,2006,1326.85,1699.526,1491.5199
Lower-middle-income countries,,2007,1439.1199,1761.4812,1530.0684
Lower-middle-income countries,,2008,1505.6023,1791.4518,1553.2189
Lower-middle-income countries,,2009,1544.7585,1800.2245,1574.8201
Lower-middle-income countries,,2010,1598.3812,1797.6637,1656.2229
Lower-middle-income countries,,2011,1687.1284,1834.9352,1695.7632
Lower-middle-income countries,,2012,1784.7909,1875.8464,1668.1072
Lower-middle-income countries,,2013,1820.6083,1874.9591,1618.9519
Lower-middle-income countries,,2014,1939.4316,1855.2743,1644.4196
Lower-middle-income countries,,2015,1952.9042,1868.5164,1643.8461
Lower-middle-income countries,,2016,1994.615,1935.3944,1675.8087
Lower-middle-income countries,,2017,2021.2964,1965.9456,1711.4523
Lower-middle-income countries,,2018,2198.975,1973.4982,1764.0459
Lower-middle-income countries,,2019,2272.2393,1967.9669,1771.077
Lower-middle-income countries,,2020,2127.0833,1750.2886,1755.7198
Lower-middle-income countries,,2021,2333.0706,1802.1973,1781.5153
Luxembourg,LUX,1965,96169.94,29813.74,0
Luxembourg,LUX,1966,85964.28,33588.703,0
Luxembourg,LUX,1967,79965.84,36827.35,0
Luxembourg,LUX,1968,85333.195,40472.78,0
Luxembourg,LUX,1969,90324.19,44650.08,86.46504
Luxembourg,LUX,1970,92322.64,47217.04,214.96889
Luxembourg,LUX,1971,84427.86,48778.48,428.49893
Luxembourg,LUX,1972,82106.26,50614.766,3387.3486
Luxembourg,LUX,1973,80630.9,55741.695,6714.2456
Luxembourg,LUX,1974,85421.984,49814.703,8965.833
Luxembourg,LUX,1975,64536.754,44142.53,10313.212
Luxembourg,LUX,1976,59395.02,47505.527,11734.568
Luxembourg,LUX,1977,50853.984,46423.754,12270.398
Luxembourg,LUX,1978,53348.383,46389.164,13392.658
Luxembourg,LUX,1979,58938.28,42776.26,13929.467
Luxembourg,LUX,1980,58337.836,35706.965,12233.791
Luxembourg,LUX,1981,46825.168,34245.336,9447.995
Luxembourg,LUX,1982,43056.492,33823.617,7828.1636
Luxembourg,LUX,1983,39464.883,32175.762,7418.1636
Luxembourg,LUX,1984,44887.418,32202.766,8012.204
Luxembourg,LUX,1985,44470.414,34157.88,8758.733
Luxembourg,LUX,1986,39336.406,37035.168,8519.963
Luxembourg,LUX,1987,28160.383,41713.19,9647.036
Luxembourg,LUX,1988,28492.932,42485.887,9962.819
Luxembourg,LUX,1989,34967.746,46255.79,11224.344
Luxembourg,LUX,1990,33565.41,50161.215,13065.312
Luxembourg,LUX,1991,31503.527,57667.805,13404.292
Luxembourg,LUX,1992,29288.576,58573.04,13788.01
Luxembourg,LUX,1993,29867.643,57645.758,14133.34
Luxembourg,LUX,1994,25412.215,56815.07,14049.166
Luxembourg,LUX,1995,14096.744,52524.086,15834.874
Luxembourg,LUX,1996,13104.796,53669.938,17137.129
Luxembourg,LUX,1997,8210.792,55349.387,17341.395
Luxembourg,LUX,1998,2698.9744,56874.94,17296.463
Luxembourg,LUX,1999,2692.4807,59949.473,17699.84
Luxembourg,LUX,2000,2928.6306,63380.73,17922.73
Luxembourg,LUX,2001,3120.6335,66426.54,19670.076
Luxembourg,LUX,2002,1922.1633,66982.445,27823.936
Luxembourg,LUX,2003,1458.4172,71046.37,27826.459
Luxembourg,LUX,2004,2019.6351,79448.54,30380.209
Luxembourg,LUX,2005,1941.3856,80359.7,29427.809
Luxembourg,LUX,2006,2279.7068,75195.13,30290.537
Luxembourg,LUX,2007,1900.0533,72049.78,27833.242
Luxembourg,LUX,2008,1782.6654,71318.555,26019.352
Luxembourg,LUX,2009,1562.7323,65528.457,25986.266
Luxembourg,LUX,2010,1536.676,67380.98,27444.271
Luxembourg,LUX,2011,1310.6576,67327.44,23166.95
Luxembourg,LUX,2012,1177.0371,63462.066,23037.719
Luxembourg,LUX,2013,1025.7959,60972.59,19057.596
Luxembourg,LUX,2014,1116.664,57397.5,17634.14
Luxembourg,LUX,2015,1003.57666,55066.074,15705.135
Luxembourg,LUX,2016,1015.3609,53676.65,14137.22
Luxembourg,LUX,2017,918.9474,54965.89,13518.83
Luxembourg,LUX,2018,798.9026,57045.168,13078.418
Luxembourg,LUX,2019,858.3578,56544.535,12831.986
Luxembourg,LUX,2020,709.20026,45081.062,11461.532
Luxembourg,LUX,2021,615.95776,45830.508,12086.173
Malaysia,MYS,1965,19.189272,3429.3418,0
Malaysia,MYS,1966,24.902987,3853.6099,0
Malaysia,MYS,1967,14.564669,4051.1716,0
Malaysia,MYS,1968,14.209918,4071.3254,0
Malaysia,MYS,1969,17.33805,4319.5317,0
Malaysia,MYS,1970,18.05461,3923.8542,7.8988914
Malaysia,MYS,1971,45.186172,4268.501,78.53496
Malaysia,MYS,1972,111.97568,4563.1772,107.43786
Malaysia,MYS,1973,104.07708,4740.159,104.90274
Malaysia,MYS,1974,101.574745,4612.445,213.42819
Malaysia,MYS,1975,9.00933,4706.6304,251.01225
Malaysia,MYS,1976,9.764836,5151.822,291.49692
Malaysia,MYS,1977,10.469826,6029.289,259.98547
Malaysia,MYS,1978,22.251463,6282.963,1873.7587
Malaysia,MYS,1979,30.71219,6847.535,2271.7988
Malaysia,MYS,1980,44.000668,7252.5874,1968.5898
Malaysia,MYS,1981,79.736244,7616.6553,1612.73
Malaysia,MYS,1982,71.011246,7699.7896,1978.2898
Malaysia,MYS,1983,179.82608,8019.3374,2700.6462
Malaysia,MYS,1984,189.26073,7671.259,3256.2349
Malaysia,MYS,1985,245.56099,7336.965,3056.8108
Malaysia,MYS,1986,177.15501,6559.257,4606.0303
Malaysia,MYS,1987,237.1973,6521.0435,4458.8745
Malaysia,MYS,1988,182.98761,6760.0176,4413.52
Malaysia,MYS,1989,817.9196,6809.5903,4906.8345
Malaysia,MYS,1990,879.7747,7682.3364,4515.348
Malaysia,MYS,1991,1007.57263,8489.151,6527.1406
Malaysia,MYS,1992,1028.809,9770.662,6898.2607
Malaysia,MYS,1993,836.43066,9801.502,6588.476
Malaysia,MYS,1994,903.61475,10033.363,6653.108
Malaysia,MYS,1995,963.2815,11163.869,6722.071
Malaysia,MYS,1996,942.0662,11914.784,7876.043
Malaysia,MYS,1997,887.1517,13269.613,9520.002
Malaysia,MYS,1998,922.40094,11817.521,9371.488
Malaysia,MYS,1999,1007.978,11261.462,10400.561
Malaysia,MYS,2000,1259.2134,11869.978,12531.629
Malaysia,MYS,2001,1466.6917,12514.542,11770.038
Malaysia,MYS,2002,1753.266,13205.984,11634.602
Malaysia,MYS,2003,2497.38,13484.951,12233.88
Malaysia,MYS,2004,3042.5854,13803.772,12905.67
Malaysia,MYS,2005,3088.5244,13972.003,14416.628
Malaysia,MYS,2006,3199.5789,13250.585,14660.439
Malaysia,MYS,2007,3795.1982,13827.622,14912.356
Malaysia,MYS,2008,4109.5767,12963.451,15742.198
Malaysia,MYS,2009,4375.446,12610.589,14183.657
Malaysia,MYS,2010,5980.333,12497.429,13240.295
Malaysia,MYS,2011,5882.7656,12561.857,13129.516
Malaysia,MYS,2012,6223.29,13547.579,14165.676
Malaysia,MYS,2013,5810.9556,14181.741,14789.317
Malaysia,MYS,2014,5831.5303,14020.909,14607.771
Malaysia,MYS,2015,6511.232,12826.41,15076.1455
Malaysia,MYS,2016,6909.981,14072.273,14271.518
Malaysia,MYS,2017,7549.6187,13051.571,14086.945
Malaysia,MYS,2018,7992.2515,13057.495,13789.758
Malaysia,MYS,2019,7460.3384,14035.32,13783.404
Malaysia,MYS,2020,8194.192,11946.1875,11541.139
Malaysia,MYS,2021,7351.9434,12046.122,12231.947
Mexico,MEX,1965,187.70703,4175.402,1887.0068
Mexico,MEX,1966,193.6817,4232.5054,1926.4954
Mexico,MEX,1967,229.9637,4386.5454,1603.1837
Mexico,MEX,1968,233.33282,4616.967,1666.1335
Mexico,MEX,1969,229.02766,4724.6494,2000.8567
Mexico,MEX,1970,248.81036,4921.021,1982.0322
Mexico,MEX,1971,302.68427,5056.811,1996.1299
Mexico,MEX,1972,324.25388,5519.129,2068.9683
Mexico,MEX,1973,337.0108,5726.161,2222.5227
Mexico,MEX,1974,361.0884,6273.539,2267.8906
Mexico,MEX,1975,402.4123,6716.62,2238.646
Mexico,MEX,1976,299.82196,7183.094,2131.5054
Mexico,MEX,1977,418.71103,7198.6045,2184.2776
Mexico,MEX,1978,423.88788,7869.4316,2667.6228
Mexico,MEX,1979,404.75787,8208.556,3147.5745
Mexico,MEX,1980,399.34985,8916.147,3293.9448
Mexico,MEX,1981,345.1912,9545.35,3492.3936
Mexico,MEX,1982,405.07236,9684.468,3679.1436
Mexico,MEX,1983,452.0536,9249.65,3720.8228
Mexico,MEX,1984,444.6469,9603.134,3654.7173
Mexico,MEX,1985,473.09622,9816.49,3676.6545
Mexico,MEX,1986,512.4018,9761.816,3213.1677
Mexico,MEX,1987,487.05444,10061.712,3213.8228
Mexico,MEX,1988,453.15805,9866.685,3214.472
Mexico,MEX,1989,493.22546,10382.149,3090.5225
Mexico,MEX,1990,480.18732,10646.065,3281.6174
Mexico,MEX,1991,455.36017,10868.463,3387.591
Mexico,MEX,1992,451.59515,10777.587,3322.5596
Mexico,MEX,1993,499.6339,10552.027,3269.1306
Mexico,MEX,1994,592.40985,11158.771,3408.6167
Mexico,MEX,1995,647.53687,10210.019,3411.1792
Mexico,MEX,1996,729.36163,10265.112,3415.1619
Mexico,MEX,1997,717.5569,10418.151,3373.7231
Mexico,MEX,1998,721.217,10783.335,3532.7593
Mexico,MEX,1999,721.9353,10510.665,3507.6494
Mexico,MEX,2000,778.423,10834.525,3669.3613
Mexico,MEX,2001,841.83484,10491.645,3641.1067
Mexico,MEX,2002,1388.3259,9881.639,4069.5613
Mexico,MEX,2003,1008.67944,9991.303,4345.376
Mexico,MEX,2004,1017.0654,10245.61,4619.899
Mexico,MEX,2005,1265.4257,10344.84,4999.159
Mexico,MEX,2006,1339.7192,10100.806,5453.2725
Mexico,MEX,2007,1214.9597,10355.549,5266.8335
Mexico,MEX,2008,1071.6674,10200.104,5469.9233
Mexico,MEX,2009,1078.3168,9733.456,5868.45
Mexico,MEX,2010,1316.2319,9646.88,5868.936
Mexico,MEX,2011,1500.8876,9668.665,6203.083
Mexico,MEX,2012,1289.4893,9688.483,6362.852
Mexico,MEX,2013,1263.7543,9296.687,6632.673
Mexico,MEX,2014,1245.739,8766.356,6639.5396
Mexico,MEX,2015,1228.8854,8565.084,6723.511
Mexico,MEX,2016,1190.2092,8530.035,6832.6665
Mexico,MEX,2017,1438.895,8125.122,7003.7485
Mexico,MEX,2018,1270.3859,7851.8374,7062.582
Mexico,MEX,2019,1202.498,7186.9014,7033.064
Mexico,MEX,2020,527.71344,5436.2446,6645.367
Mexico,MEX,2021,507.711,5611.5625,6963.1
Morocco,MAR,1965,157.94986,862.80566,36.34204
Morocco,MAR,1966,235.89413,1201.9619,35.398678
Morocco,MAR,1967,228.71877,1285.7887,34.467278
Morocco,MAR,1968,200.14845,1373.9846,33.562622
Morocco,MAR,1969,194.80876,1448.6261,32.68976
Morocco,MAR,1970,217.55417,1476.8203,31.83931
Morocco,MAR,1971,221.76431,1518.5374,32.02731
Morocco,MAR,1972,267.192,1575.1058,33.817974
Morocco,MAR,1973,258.17496,1837.1885,41.241642
Morocco,MAR,1974,249.4421,1921.664,46.16389
Morocco,MAR,1975,276.5989,1940.7056,39.843323
Morocco,MAR,1976,292.82208,2067.7854,43.478924
Morocco,MAR,1977,269.69333,2274.0833,46.193
Morocco,MAR,1978,264.9823,2377.2275,42.50709
Morocco,MAR,1979,251.89128,2627.415,38.36123
Morocco,MAR,1980,235.18117,2592.8042,32.792927
Morocco,MAR,1981,243.30795,2482.9912,40.99853
Morocco,MAR,1982,264.025,2545.535,37.05529
Morocco,MAR,1983,318.74905,2506.2605,38.134037
Morocco,MAR,1984,267.10492,2543.0955,37.162025
Morocco,MAR,1985,344.7071,2473.7043,41.02223
Morocco,MAR,1986,458.0777,2378.6528,38.861706
Morocco,MAR,1987,521.0534,2331.3923,30.961964
Morocco,MAR,1988,504.50955,2445.7764,31.050623
Morocco,MAR,1989,547.1104,2636.648,22.531708
Morocco,MAR,1990,518.765,2681.9783,20.486013
Morocco,MAR,1991,555.71356,2640.0642,12.892642
Morocco,MAR,1992,506.85303,3064.591,8.333997
Morocco,MAR,1993,544.844,3068.5085,8.018983
Morocco,MAR,1994,598.3324,3285.7258,7.7166224
Morocco,MAR,1995,714.0025,3064.9722,4.8108854
Morocco,MAR,1996,900.2783,2846.6633,6.026262
Morocco,MAR,1997,845.17395,2983.494,10.946935
Morocco,MAR,1998,993.86224,2914.7676,11.84349
Morocco,MAR,1999,937.35095,3167.7312,13.615324
Morocco,MAR,2000,1093.5802,2923.631,15.47467
Morocco,MAR,2001,1372.0378,2891.0122,15.109705
Morocco,MAR,2002,1347.091,2970.3413,18.046793
Morocco,MAR,2003,1283.166,2935.9534,17.08526
Morocco,MAR,2004,1401.8054,3350.1594,21.64238
Morocco,MAR,2005,1450.6975,3592.7515,139.7371
Morocco,MAR,2006,1455.9648,3595.918,171.14842
Morocco,MAR,2007,1203.7432,3713.9104,190.59521
Morocco,MAR,2008,1347.117,4042.4836,185.82388
Morocco,MAR,2009,982.1206,4032.807,201.53615
Morocco,MAR,2010,998.4759,4426.563,214.85211
Morocco,MAR,2011,1052.3403,4660.245,268.3197
Morocco,MAR,2012,1054.5197,4626.12,354.0279
Morocco,MAR,2013,1032.4917,4616.771,338.69803
Morocco,MAR,2014,1370.9423,4341.353,323.98834
Morocco,MAR,2015,1490.6526,4195.8853,325.78497
Morocco,MAR,2016,1418.9636,4245.976,327.05347
Morocco,MAR,2017,1457.4695,4441.6655,320.6715
Morocco,MAR,2018,1667.0343,4287.8174,286.58743
Morocco,MAR,2019,2134.3818,4306.4307,268.7511
Morocco,MAR,2020,2120.5203,3716.8772,207.48773
Morocco,MAR,2021,2303.8218,4101.173,206.63367
Netherlands,NLD,1965,8395.02,24104.71,1221.9166
Netherlands,NLD,1966,7555.361,25821.424,2302.3733
Netherlands,NLD,1967,7178.0215,26076.764,4019.6924
Netherlands,NLD,1968,6722.2603,27795.438,6678.6094
Netherlands,NLD,1969,5649.8994,29953.408,9725.591
Netherlands,NLD,1970,4090.7053,32907.01,13529.156
Netherlands,NLD,1971,3054.4204,32137.586,17483.924
Netherlands,NLD,1972,2585.1074,35482.008,22515.453
Netherlands,NLD,1973,2602.6997,36283.617,24808.271
Netherlands,NLD,1974,2458.1138,30848.748,26178.914
Netherlands,NLD,1975,2053.2507,30187.836,27098.84
Netherlands,NLD,1976,2543.5835,33735.797,27939.043
Netherlands,NLD,1977,2646.35,32154.559,27846.824
Netherlands,NLD,1978,3006.8962,32631.006,27719.203
Netherlands,NLD,1979,2848.9446,34931.04,27421.094
Netherlands,NLD,1980,3282.9177,32460.227,24906.928
Netherlands,NLD,1981,3614.5264,30024.494,23562.803
Netherlands,NLD,1982,4157.962,26094.977,22383.047
Netherlands,NLD,1983,4272.121,24602.857,23815.623
Netherlands,NLD,1984,5135.5093,24166.22,25177.46
Netherlands,NLD,1985,5090.272,24328.535,26408.178
Netherlands,NLD,1986,5215.76,26833.38,26193.014
Netherlands,NLD,1987,5470.264,26873.182,26878.113
Netherlands,NLD,1988,6510.569,28345.54,24160.607
Netherlands,NLD,1989,6415.912,27803.77,24634.861
Netherlands,NLD,1990,6802.926,28673.984,24628.08
Netherlands,NLD,1991,6221.4224,27338.426,27294.873
Netherlands,NLD,1992,6160.336,28506.418,26395.94
Netherlands,NLD,1993,6174.423,27981.416,26968.932
Netherlands,NLD,1994,6532.975,27626.695,25878.543
Netherlands,NLD,1995,6707.666,28969.014,26415.258
Netherlands,NLD,1996,6435.579,28791.271,29101.33
Netherlands,NLD,1997,6220.2666,29734.549,27107.922
Netherlands,NLD,1998,6307.2686,29910.24,26610.664
Netherlands,NLD,1999,5498.466,30311.072,25851.574
Netherlands,NLD,2000,5678.1553,30579.172,25782.32
Netherlands,NLD,2001,6013.8486,31894.031,26167.195
Netherlands,NLD,2002,6020.2036,31889.488,25781.35
Netherlands,NLD,2003,6200.5605,31796.996,25846.002
Netherlands,NLD,2004,6088.595,33120.54,26350.754
Netherlands,NLD,2005,5790.655,35015.91,25492.547
Netherlands,NLD,2006,5495.773,34735.008,24383.875
Netherlands,NLD,2007,5965.249,35599.527,23674.58
Netherlands,NLD,2008,5619.4194,33709.01,24536.443
Netherlands,NLD,2009,5274.623,32055.6,25010.783
Netherlands,NLD,2010,5282.3696,32492.357,28138.648
Netherlands,NLD,2011,5184.1743,32719.094,24505.494
Netherlands,NLD,2012,5667.9897,30912.27,23403.418
Netherlands,NLD,2013,5643.71,29228.951,23187.463
Netherlands,NLD,2014,6211.2217,27745.064,20332.701
Netherlands,NLD,2015,7550.369,26946.365,19999.023
Netherlands,NLD,2016,6965.3237,27671.568,20527.752
Netherlands,NLD,2017,6216.7114,26494.371,20973.127
Netherlands,NLD,2018,5560.0415,27033.71,20533.586
Netherlands,NLD,2019,4300.2676,26424.762,21320.56
Netherlands,NLD,2020,2741.999,24054.99,20736.27
Netherlands,NLD,2021,3721.8613,24015.523,20036.152
New Zealand,NZL,1965,7251.3403,12370.064,0
New Zealand,NZL,1966,6932.001,13460.733,0
New Zealand,NZL,1967,6234.932,13926.252,0
New Zealand,NZL,1968,5801.456,14147.324,0
New Zealand,NZL,1969,5885.2065,14536.931,0
New Zealand,NZL,1970,5810.7417,16858.611,251.55202
New Zealand,NZL,1971,5087.558,17141.287,314.54663
New Zealand,NZL,1972,5120.426,18125.715,559.83014
New Zealand,NZL,1973,5684.985,18775.398,637.7147
New Zealand,NZL,1974,5733.051,17596.953,1052.8029
New Zealand,NZL,1975,5303.4946,16744.941,1122.5093
New Zealand,NZL,1976,5408.4634,17010.719,2982.9507
New Zealand,NZL,1977,5129.032,16830.234,4883.719
New Zealand,NZL,1978,4727.866,16069.543,4574.3867
New Zealand,NZL,1979,4216.3394,16223.573,3031.8628
New Zealand,NZL,1980,4330.3164,15630.21,2763.8748
New Zealand,NZL,1981,4295.974,14784.488,3378.2983
New Zealand,NZL,1982,4178.1855,14609.289,6098.0093
New Zealand,NZL,1983,4580.5977,13853.252,6550.57
New Zealand,NZL,1984,4220.2227,13888.149,8320.719
New Zealand,NZL,1985,3875.3472,13090.487,10552.415
New Zealand,NZL,1986,4435.803,11766.748,12681.628
New Zealand,NZL,1987,3682.3923,13462.94,12200.649
New Zealand,NZL,1988,3970.4287,13378.913,13314.81
New Zealand,NZL,1989,4299.741,13491.28,7203.6787
New Zealand,NZL,1990,4099.702,14920.957,13083.165
New Zealand,NZL,1991,3814.4878,14779.241,13886.034
New Zealand,NZL,1992,4139.698,15031.423,14482.691
New Zealand,NZL,1993,4031.1545,14720.85,13963.109
New Zealand,NZL,1994,3760.8691,16923.314,12917.005
New Zealand,NZL,1995,3716.871,17938.941,12147.992
New Zealand,NZL,1996,3609.4692,18056.666,13645.001
New Zealand,NZL,1997,3847.6992,18873.664,14514.638
New Zealand,NZL,1998,3476.8923,18930.412,12680.022
New Zealand,NZL,1999,3540.1982,18910.2,14408.182
New Zealand,NZL,2000,3335.6794,19320.127,15239.589
New Zealand,NZL,2001,4094.6714,19236.705,15938.231
New Zealand,NZL,2002,4031.4773,19664.969,14988.15
New Zealand,NZL,2003,5715.112,20387.287,11100.662
New Zealand,NZL,2004,5816.284,20175.314,9976.481
New Zealand,NZL,2005,6394.596,20656.387,9092.239
New Zealand,NZL,2006,6225.266,20620.875,9127.883
New Zealand,NZL,2007,4671.566,20512.48,9985.162
New Zealand,NZL,2008,5744.371,20597.818,9165.032
New Zealand,NZL,2009,4373.5664,19464.328,9328.381
New Zealand,NZL,2010,3697.8154,19291.06,10068.227
New Zealand,NZL,2011,3713.4534,19717.611,9178.951
New Zealand,NZL,2012,4596.5347,19302.154,10123.306
New Zealand,NZL,2013,4016.8381,19400.258,10574.858
New Zealand,NZL,2014,3657.3235,19451.182,11583.404
New Zealand,NZL,2015,3632.0977,19892.312,10460.288
New Zealand,NZL,2016,2955.4143,20053.84,10276.934
New Zealand,NZL,2017,3062.7039,20802.424,10518.031
New Zealand,NZL,2018,3239.1704,20363.732,9306.565
New Zealand,NZL,2019,3597.024,20346.93,9691.658
New Zealand,NZL,2020,3373.94,16373.4375,9038.697
New Zealand,NZL,2021,3905.0374,15753.903,7566.529
North America,,1965,11733.188,25669.693,15360.788
North America,,1966,12059.977,26490.678,16294.021
North America,,1967,11659.564,27163.771,16886.207
North America,,1968,11910.489,28508.498,17831.691
North America,,1969,11747.489,29429.477,18966.834
North America,,1970,11481.168,30333.377,19683.238
North America,,1971,10691.246,30854.525,19992.268
North America,,1972,10899.573,32727.92,20019.896
North America,,1973,11506.316,34243.35,19683.51
North America,,1974,11095.904,32762.799,18810.566
North America,,1975,10926.91,31644.234,17199.104
North America,,1976,11588.882,33360.957,17263.355
North America,,1977,11876.976,34514.57,16790.395
North America,,1978,11439.347,34891.336,16705.156
North America,,1979,12205.231,33902.5,17053.598
North America,,1980,12425.016,31398.959,16513.682
North America,,1981,12625.579,29270.303,15965.604
North America,,1982,12080.326,27334.143,14925.404
North America,,1983,12381.816,26625.668,13909.1045
North America,,1984,13145.535,27118.006,14665.569
North America,,1985,13243.189,26707.336,14100.521
North America,,1986,12871.958,27467.72,13058.249
North America,,1987,13278.991,27758.035,13611.153
North America,,1988,13727.263,28445.164,14119.199
North America,,1989,13698.309,28318.525,14767.101
North America,,1990,13512.71,27280.758,14544.565
North America,,1991,13167.953,26356.89,14638.209
North America,,1992,13060.075,26435.852,14907.538
North America,,1993,13242.299,26233.549,15098.583
North America,,1994,13148.091,26627.475,15285.162
North America,,1995,13112.714,26160.744,15693.291
North America,,1996,13514.632,26691.512,15774.972
North America,,1997,13624.232,26775.021,15688.538
North America,,1998,13615.575,26956.05,15275.402
North America,,1999,13394.215,27208.05,15251.785
North America,,2000,13820.8955,27282.066,15714.959
North America,,2001,13322.514,26953.877,14890.709
North America,,2002,13296.276,26657.336,15292.651
North America,,2003,13312.397,26813.062,14925.362
North America,,2004,13214.891,27483.25,14862.479
North America,,2005,13293.822,27194.873,14633.228
North America,,2006,12968.099,26637.324,14471.998
North America,,2007,12998.597,26334.57,15142.107
North America,,2008,12608.05,24567.484,15095.652
North America,,2009,10981.583,23138.41,14771.133
North America,,2010,11518.026,23286.371,15265.797
North America,,2011,10798.548,22728.934,15542.592
North America,,2012,9474.157,22136.418,15956.047
North America,,2013,9698.779,22098.799,16323.48
North America,,2014,9567.2295,21897.17,16536.896
North America,,2015,8284.121,22053.908,16785.209
North America,,2016,7536.1055,22006.342,16629.79
North America,,2017,7348.5454,21867.064,16479.584
North America,,2018,6913.208,22152.453,17861.018
North America,,2019,5928.992,21791.99,18262.377
North America,,2020,4727.8164,18804.775,17646.852
North America,,2021,5318.4175,20146.266,17679.92
North Macedonia,MKD,1990,7566.2383,6232.7783,0
North Macedonia,MKD,1991,7626.8794,5600.4077,0
North Macedonia,MKD,1992,7652.2817,6088.595,0
North Macedonia,MKD,1993,7771.656,6618.639,0
North Macedonia,MKD,1994,8131.687,5178.409,0
North Macedonia,MKD,1995,8380.804,4866.6616,0
North Macedonia,MKD,1996,8067.0815,7360.8667,0
North Macedonia,MKD,1997,7507.5015,6139.731,0
North Macedonia,MKD,1998,9665.557,5502.072,95.139015
North Macedonia,MKD,1999,8383.758,5472.697,175.05598
North Macedonia,MKD,2000,7627.798,5529.3794,281.90228
North Macedonia,MKD,2001,8370.538,4495.745,373.04147
North Macedonia,MKD,2002,7237.0327,5048.6777,380.266
North Macedonia,MKD,2003,8307.199,4869.9526,337.48157
North Macedonia,MKD,2004,7876.2544,4950.3438,327.57208
North Macedonia,MKD,2005,8161.9814,5090.5566,349.7503
North Macedonia,MKD,2006,7922.264,5347.68,374.12378
North Macedonia,MKD,2007,8119.8677,5794.879,476.8119
North Macedonia,MKD,2008,8310.633,5219.244,541.4328
North Macedonia,MKD,2009,7440.943,5451.7324,358.12265
North Macedonia,MKD,2010,7191.263,5240.308,529.43066
North Macedonia,MKD,2011,8200.129,5421.155,611.5661
North Macedonia,MKD,2012,7709.958,5233.559,633.89044
North Macedonia,MKD,2013,6440.9844,5101.2905,716.6693
North Macedonia,MKD,2014,5951.091,5054.021,613.9288
North Macedonia,MKD,2015,5358.97,5411.5933,617.6361
North Macedonia,MKD,2016,4828.1226,6067.1245,970.06934
North Macedonia,MKD,2017,5272.72,5769.4785,1247.5739
North Macedonia,MKD,2018,4754.714,5532.3037,1149.7026
North Macedonia,MKD,2019,5633.1597,6023.246,1342.3146
North Macedonia,MKD,2020,3872.2012,5553.6367,1535.2848
North Macedonia,MKD,2021,3347.6235,6475.051,1942.9736
Norway,NOR,1965,2384.1545,16198.833,0
Norway,NOR,1966,2177.861,18140.984,0
Norway,NOR,1967,2267.5535,18626.83,0
Norway,NOR,1968,2288.7942,20545.12,0
Norway,NOR,1969,2529.2676,22401.309,0
Norway,NOR,1970,2564.911,25034.791,0
Norway,NOR,1971,2395.1426,24597.225,0
Norway,NOR,1972,2580.643,25565.99,0
Norway,NOR,1973,2754.8914,25795.074,0
Norway,NOR,1974,3035.3704,23324.725,0
Norway,NOR,1975,2870.1682,24013.336,0
Norway,NOR,1976,2756.3267,26436.3,0
Norway,NOR,1977,2363.2512,25933.686,986.5768
Norway,NOR,1978,2426.3032,28741.553,1650.4567
Norway,NOR,1979,3011.225,28486.074,1879.0066
Norway,NOR,1980,2778.4456,27432.84,2012.4467
Norway,NOR,1981,2773.8442,25411.479,2465.077
Norway,NOR,1982,2658.0347,24328.998,2651.0596
Norway,NOR,1983,2822.3264,23812.633,2974.7014
Norway,NOR,1984,3155.9578,24679.83,2853.9656
Norway,NOR,1985,3133.701,25818.467,2999.4724
Norway,NOR,1986,2782.8206,27588.44,3292.985
Norway,NOR,1987,2675.9253,27368.984,3608.1318
Norway,NOR,1988,2732.282,25558.672,4519.772
Norway,NOR,1989,2383.9966,25747.559,4985.38
Norway,NOR,1990,2224.9717,24692.777,5261.6406
Norway,NOR,1991,1970.7979,22740.193,5899.7495
Norway,NOR,1992,1968.559,23292.197,6313.4565
Norway,NOR,1993,2116.1846,24463.258,6602.3486
Norway,NOR,1994,2372.374,24819.15,7047.5986
Norway,NOR,1995,2576.7542,24411.54,7077.787
Norway,NOR,1996,2549.455,26009.201,7644.4863
Norway,NOR,1997,2516.1768,26221.072,8780.578
Norway,NOR,1998,2714.3552,26115.463,8914.718
Norway,NOR,1999,2526.1252,25714.262,8457.664
Norway,NOR,2000,2570.615,23672.846,9433.571
Norway,NOR,2001,2279.2065,26725.908,8697.987
Norway,NOR,2002,1965.9467,25734.03,9232.894
